,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IEPC,UKR,0.309223372,0.217019856,0.1573384,0.136273769,0.122092282,0.11002156,0.099279323,0.089829919,0.081688556,0.074408545,0.067386891,0.06040665,0.053748639,0.047748717,0.042394047,0.037546803,0.033324534,0.04380944,0.043185296,0.042626595,0.042133705,0.041695282,0.041316374,0.041004124,0.040757124,0.040575285,0.040473145
IEPC,STAN,0.377324178,0.280813726,0.213785557,0.192718982,0.178410137,0.165133696,0.152057491,0.139443494,0.127996008,0.117548919,0.107259385,0.096796211,0.086645201,0.077400878,0.069125097,0.061645276,0.055136733,0.073070785,0.072601884,0.072186702,0.07182437,0.071500813,0.071220126,0.070988994,0.070806746,0.070672275,0.070596581
IEPC,RUS,0.884392349,0.632040376,0.465018988,0.40806171,0.370107272,0.337469161,0.307795061,0.281028603,0.257660427,0.236651237,0.216155363,0.195446237,0.175384726,0.15706555,0.140510651,0.125343314,0.112068115,0.148499455,0.147554118,0.14670928,0.145963607,0.145301792,0.144727947,0.144256146,0.143882204,0.143607814,0.143453065
IEPC,ME,1.468257066,1.144857473,0.911781684,0.859203118,0.829955042,0.799304938,0.764201897,0.726609148,0.689852942,0.652965676,0.612079168,0.565952888,0.517903849,0.47198655,0.428887918,0.388029591,0.351794915,0.473096283,0.476975262,0.480450311,0.483518116,0.486245999,0.488602695,0.490545132,0.492081459,0.493211577,0.493847768
IEPC,INDIA,7.683338186,5.818383533,4.512605369,4.148265299,3.916516137,3.694479546,3.464981642,3.234370847,3.015202836,2.801799609,2.578569824,2.341619445,2.103973386,1.881066564,1.675741392,1.485666763,1.318719722,1.734474979,1.711063944,1.689962799,1.671230354,1.654609119,1.640263382,1.628447889,1.61908153,1.61219194,1.608327051
IEPC,KOR,0.41663528,0.301441003,0.223479878,0.196141634,0.176397748,0.158064943,0.140693618,0.124799011,0.110834993,0.09845458,0.086925886,0.076001871,0.066014403,0.057317215,0.049824544,0.043286434,0.037677683,0.048458655,0.046687009,0.045103234,0.043707731,0.042465776,0.041391941,0.040507165,0.039807671,0.039292561,0.039002955
IEPC,CHN,7.922945415,5.725672607,4.232762873,3.699662014,3.313279363,2.959374042,2.626736836,2.322463559,2.054721864,1.817204749,1.596438233,1.387837964,1.196806239,1.029648629,0.886684084,0.764438394,0.66059838,0.84227264,0.803730346,0.769338797,0.73908606,0.71214693,0.688841282,0.669641537,0.654464636,0.643288415,0.637004765
IEPC,SEAS,2.203621868,1.652266097,1.267688592,1.150960955,1.071600066,0.995792582,0.920461191,0.848436142,0.782893662,0.721854242,0.660483641,0.597200469,0.535228689,0.478365328,0.42695689,0.379988843,0.338937713,0.447984654,0.444007293,0.440448797,0.437309905,0.434516782,0.43210369,0.430114605,0.428542333,0.427383385,0.426732367
IEPC,INDO,1.455682291,1.083589564,0.825685689,0.745008648,0.689308568,0.636047097,0.583230733,0.53274233,0.486651667,0.443809097,0.401476431,0.358927985,0.318139566,0.28128955,0.248420529,0.218780462,0.193009009,0.252085486,0.24686287,0.242181271,0.238045599,0.234369022,0.231191698,0.228573522,0.226503018,0.224978823,0.22412191
IEPC,JAP,0.702440435,0.497370629,0.36142279,0.31211279,0.277641039,0.24762733,0.22069192,0.196981524,0.176461252,0.158093173,0.140738914,0.124070359,0.108552694,0.094743167,0.082626145,0.071917652,0.062686554,0.080770325,0.077980952,0.075483385,0.073279204,0.071318896,0.069624756,0.068228654,0.067124602,0.066311611,0.065854606
IEPC,OCE,0.190644862,0.146055644,0.114593136,0.106522765,0.101786758,0.097388562,0.092916465,0.088514081,0.08439024,0.080278893,0.075674229,0.070401711,0.064818063,0.059378458,0.054105609,0.048919056,0.044252533,0.059409642,0.05982328,0.060185674,0.060499071,0.060779816,0.061024215,0.061225139,0.061383589,0.061500416,0.061566045
IEPC,RSAS,2.757592889,2.123658394,1.67270561,1.557912729,1.48791526,1.418855859,1.344506622,1.267548169,1.19379019,1.121719995,1.045110977,0.962050622,0.877501407,0.797612027,0.723090371,0.652686666,0.590320527,0.791913806,0.796525974,0.800648117,0.804281633,0.807514176,0.810309149,0.81261155,0.814433506,0.815773888,0.816526732
IEPC,RSAF,0.963452131,0.769536823,0.628256972,0.606243048,0.598934624,0.5893552,0.575250712,0.558074528,0.540584527,0.522199097,0.499607848,0.471431826,0.440216997,0.409262267,0.378797544,0.348255713,0.320578103,0.437950983,0.448251896,0.457467523,0.465594223,0.472824478,0.479075135,0.484224402,0.488296711,0.491295535,0.492981054
ATP,CAN,0.551409362,0.570814707,0.602391251,0.635711639,0.652097115,0.630957017,0.612064466,0.631828601,0.673346435,0.710647473,0.731256727,0.730083906,0.718894756,0.713253266,0.728477392,0.775706107,0.841672726,0.778864125,0.804785434,0.828199605,0.849033755,0.86678304,0.881432101,0.89309764,0.901917424,0.907880495,0.910380741
ATP,USA,5.330046563,5.14296685,4.964565777,4.860527737,4.848042029,4.919193401,4.98760023,5.03383012,5.048102323,5.028205595,4.990099216,4.958198336,4.971051472,5.053562104,5.163794831,5.258183698,5.346913778,5.364844959,5.432562866,5.489500954,5.536794676,5.577445854,5.61126523,5.637572762,5.656904559,5.669584629,5.674232712
ATP,MEX,0.579469872,0.605248284,0.643271881,0.702866139,0.756203291,0.782888239,0.800440869,0.8290744,0.869490035,0.916468373,0.95889165,0.987879249,1.009213828,1.032555728,1.069893789,1.130806235,1.206942697,1.176303612,1.218328757,1.255163865,1.287123035,1.314516633,1.337280222,1.355374982,1.369041226,1.378344335,1.382298689
ATP,RCAM,0.309475124,0.33322344,0.358958234,0.384928962,0.416186768,0.465384712,0.53486998,0.620987958,0.711356773,0.794345055,0.867651109,0.932360095,0.993685244,1.056517909,1.122084383,1.192858577,1.272068924,1.228500097,1.274001248,1.313030071,1.346301464,1.375106404,1.399287561,1.418510032,1.433022177,1.442911725,1.447089682
ATP,BRA,1.557244694,1.609393938,1.70590539,1.897721499,2.096456972,2.193076658,2.138247535,1.932985497,1.678418168,1.493400505,1.460662477,1.597926818,1.706784433,1.618218439,1.479910795,1.463969906,1.516710814,1.47972006,1.474980151,1.4758161,1.480690738,1.483437355,1.484454931,1.485326754,1.485917445,1.485743258,1.484589427
ATP,RSAM,1.368835243,1.548616684,1.648193887,1.650428129,1.716888698,1.956066057,2.147157043,2.09152419,1.957983608,1.948506331,2.035615116,2.140858152,2.209804765,2.214080413,2.204930678,2.237142715,2.29568174,2.258308643,2.281501287,2.302329308,2.320949983,2.336330817,2.348553604,2.357924303,2.364609257,2.36851882,2.368934645
ATP,NAF,0.578973903,0.66198648,0.729694854,0.778553854,0.80669758,0.823128418,0.856579653,0.929451977,1.025159939,1.120378562,1.200738285,1.259814842,1.312539854,1.37461649,1.446786608,1.527441944,1.615435016,1.63273377,1.696199265,1.75000608,1.794990302,1.832774042,1.86326971,1.886199494,1.902058963,1.911100856,1.911925806
ATP,WAF,1.778609183,2.72965621,3.228796602,2.959454656,2.547692483,2.597784678,2.659947564,2.264963233,1.919111053,2.180627914,2.85151025,3.610766474,4.383993116,5.163171689,5.958084345,6.778954869,7.619432353,8.39791765,9.157384327,9.806463001,10.35737752,10.82927193,11.22174621,11.53192067,11.76495637,11.92367699,11.99205846
ATP,EAF,0.27977645,0.461877666,0.596408975,0.62184517,0.59167993,0.575396349,0.58402658,0.616513123,0.683063286,0.797403617,0.976764739,1.23453782,1.56623716,1.952865588,2.335206056,2.665578545,2.974348095,3.240882492,3.52674987,3.768009366,3.970411639,4.144229165,4.289119998,4.403203414,4.488602749,4.546438652,4.570784288
ATP,SAF,0.511241017,0.565684894,0.58840116,0.598316766,0.615343323,0.658002674,0.710785816,0.752642392,0.779424923,0.79259161,0.798179816,0.802538165,0.80912942,0.820013307,0.835888422,0.857944318,0.885887594,0.838471942,0.846843642,0.854081101,0.860256126,0.865533106,0.86982655,0.873025739,0.875154034,0.876198921,0.875870633
ATP,WEU,3.102055765,2.974672312,2.867128696,2.804849686,2.851309084,3.016226377,3.251300898,3.490206186,3.677386568,3.783787942,3.872279006,3.998366607,4.096496358,4.107788518,4.122771153,4.236834713,4.406695202,4.454312799,4.560261574,4.655515441,4.740181276,4.812442206,4.872436911,4.920758714,4.958086916,4.984411832,4.997360432
ATP,CEU,0.791823987,0.779405823,0.770278957,0.793441326,0.829829994,0.856073942,0.878384697,0.903553562,0.923995214,0.931911394,0.930444644,0.923584463,0.90784933,0.882353538,0.866246379,0.877991952,0.906669729,0.826028491,0.822088988,0.819756421,0.81866787,0.817711254,0.816845976,0.816224727,0.81573577,0.815224614,0.814580924
ATP,TUR,0.446145491,0.511012531,0.552967391,0.572890275,0.580188304,0.596243933,0.626186743,0.667399448,0.708790076,0.740733971,0.765545437,0.788276171,0.813506252,0.843085287,0.86997995,0.889366851,0.908481508,0.837609921,0.83737254,0.836515041,0.83525856,0.834243541,0.833372098,0.832420191,0.831374532,0.830244371,0.828912997
ATP,UKR,0.406952539,0.41286463,0.429379902,0.479242761,0.524291059,0.537653217,0.542450859,0.562204447,0.581088519,0.581257052,0.572819039,0.569547621,0.571840134,0.57764302,0.590081071,0.613123217,0.64418503,0.595427181,0.604830052,0.61345578,0.621259226,0.628162268,0.634065568,0.638882215,0.642608709,0.645199613,0.646337139
ATP,STAN,0.487005922,0.53378031,0.569388498,0.584095793,0.573786758,0.548248105,0.538096684,0.563393305,0.589937153,0.588977671,0.60359839,0.672369159,0.745504168,0.770985889,0.772224062,0.783349938,0.803816695,0.757895905,0.758695938,0.759701159,0.760854078,0.761741478,0.76235932,0.76278679,0.763007995,0.762969475,0.762551542
ATP,RUS,1.85852236,1.988474481,2.046129605,2.082808648,2.075534437,2.046785262,2.019229624,2.010114543,2.030903522,2.078671176,2.095795089,2.038506533,1.970096255,1.956557617,1.969460031,1.969579518,1.963800512,1.87608014,1.856214361,1.837419405,1.820074856,1.805029528,1.7922797,1.781629529,1.772988979,1.766388277,1.762133359
ATP,ME,1.977801169,2.104734193,2.213303571,2.390708491,2.578406497,2.7323227,2.879217011,3.047915935,3.215194431,3.353069641,3.464349356,3.563414582,3.678691614,3.829958894,3.991285266,4.136382441,4.277371192,4.369562895,4.492704617,4.59654397,4.683379002,4.757688615,4.819305654,4.867352952,4.902780239,4.926087633,4.934543402
ATP,INDIA,2.719362145,3.406888678,4.01930637,4.536879343,5.092083968,5.808893732,6.614021855,7.411003229,8.198249422,8.972299603,9.632825063,10.10000223,10.45708102,10.79100376,11.05778754,11.21251818,11.32748999,11.41658006,11.54613037,11.64610075,11.72155474,11.78284053,11.82945916,11.85899316,11.87282612,11.87172164,11.85185118
ATP,KOR,0.798759228,0.862684284,0.893912006,0.890124266,0.873474733,0.853714231,0.834459173,0.813240754,0.789509235,0.763623959,0.735152279,0.704412679,0.676496916,0.656941553,0.649891314,0.658609269,0.677909434,0.578452543,0.567971564,0.559865477,0.553712745,0.54878098,0.544890193,0.541938233,0.539684285,0.537917436,0.536551038
ATP,CHN,11.15006491,12.40574556,13.03008881,13.06670109,12.9532375,12.70847609,12.33149467,11.80253522,11.15181929,10.41104184,9.593028928,8.727452879,7.920973928,7.277883082,6.816355752,6.516001871,6.281990772,5.925162707,5.635211045,5.386081317,5.174368749,4.988529576,4.829548599,4.700300587,4.59897978,4.524200541,4.48101193
ATP,SEAS,1.48881876,1.801313304,2.06131058,2.209513848,2.258422495,2.255764859,2.286718783,2.410988988,2.560437346,2.666626358,2.775906427,2.928939626,3.037671831,3.030336675,3.016939964,3.110492391,3.262536017,3.331506952,3.42582055,3.508306511,3.579178024,3.63652018,3.680605659,3.712213907,3.732153428,3.740530431,3.735061483
ATP,INDO,1.605877421,1.711824151,1.775082066,1.853369953,1.893609591,1.861912241,1.825507331,1.851000411,1.916807373,1.983550556,2.0224665,2.019874746,2.009202982,2.023753468,2.055260981,2.090618829,2.131191875,2.090357936,2.110349875,2.126009348,2.137868684,2.146919625,2.152997811,2.155769567,2.155376618,2.151859629,2.144438373
ATP,JAP,1.083408639,1.043066581,1.012994594,0.993382125,0.98595507,0.993199353,1.009241341,1.028159659,1.038954158,1.033089052,1.013435835,0.986967809,0.966960595,0.964175183,0.97451716,0.99290899,1.018529285,0.929394719,0.927418857,0.926302383,0.92582649,0.925840692,0.926116439,0.926388837,0.926471153,0.92619823,0.92529345
ATP,OCE,0.422830025,0.415810662,0.423574262,0.482675427,0.545553259,0.582756344,0.58083145,0.546092498,0.52855733,0.567340697,0.609699301,0.603332515,0.586017307,0.603439665,0.643702971,0.687324195,0.73473019,0.669055292,0.688973027,0.706013173,0.720417659,0.732918956,0.743411964,0.751667956,0.757803419,0.761881917,0.763443007
ATP,RSAS,0.410930212,0.542538864,0.678566285,0.814212319,0.963338843,1.145363016,1.373699387,1.651802015,1.951347581,2.246493586,2.55058857,2.881446193,3.236231852,3.609623259,4.005488762,4.427434782,4.867249479,5.266347193,5.658401561,5.994498599,6.280320801,6.525234395,6.729072717,6.890373052,7.01195671,7.095109307,7.131685289
ATP,RSAF,0.772972286,0.718436211,0.792290918,1.143638165,1.443495569,1.374644521,1.124648536,0.959263787,0.935641257,1.048063431,1.254585117,1.50525521,1.753756986,1.970378515,2.184276976,2.428112951,2.69060632,2.892939996,3.109321879,3.293954972,3.450703669,3.584432039,3.695178569,3.782342663,3.847486367,3.891265506,3.909032634
GDR,CAN,0.511426805,0.120137842,-0.096197576,-0.140970761,-0.170238903,-0.225709927,-0.263811748,-0.250976334,-0.218996463,-0.200130432,-0.195817151,-0.197183473,-0.190411766,-0.167160366,-0.128529313,-0.07895806,-0.021587513,0.072832154,0.14637043,0.223178058,0.302235397,0.383069982,0.464951533,0.547009996,0.628627545,0.709198998,0.787543945
GDR,USA,5.391613351,0.433715365,-2.480233549,-3.358905185,-3.691468715,-3.916104523,-3.996378257,-3.877842878,-3.700188605,-3.577907528,-3.438733393,-3.19360164,-2.798254933,-2.249863275,-1.595022153,-0.844372741,0.034579285,1.263560725,2.35493357,3.50221338,4.690251546,5.907613004,7.14059637,8.374959394,9.599743712,10.80335599,11.96339868
GDR,MEX,0.572815364,0.406442775,0.318712761,0.323217578,0.334825703,0.319462989,0.296742187,0.287193232,0.283401592,0.273160413,0.249934528,0.213526633,0.172168659,0.132960294,0.097634063,0.064431987,0.030885822,0.049608717,0.026530834,0.00265539,-0.021880426,-0.046929185,-0.07219555,-0.097364871,-0.122222514,-0.146511091,-0.169631582
GDR,RCAM,0.30281263,0.27467127,0.251886971,0.251155442,0.25941606,0.280265339,0.312101114,0.349480995,0.377750064,0.384210496,0.367550796,0.330685013,0.279097985,0.217148493,0.145206564,0.06405186,-0.023236232,-0.054934026,-0.134487346,-0.215953796,-0.298605398,-0.382224391,-0.466042011,-0.549076906,-0.630758829,-0.710399312,-0.786361533
GDR,BRA,1.57734624,1.392346963,1.335561885,1.417430408,1.520240914,1.50820747,1.360925432,1.108360547,0.841617544,0.642296704,0.551907047,0.554345992,0.526644412,0.413873385,0.304029668,0.247782927,0.212401171,0.2382932,0.216624602,0.199129863,0.184160875,0.171080795,0.159733018,0.149565989,0.140170647,0.131275073,0.122447799
GDR,RSAM,1.383407586,1.351075644,1.28292864,1.185581052,1.172304945,1.298480394,1.359071174,1.211216095,1.011102825,0.896280969,0.82828016,0.751194102,0.642347608,0.505726291,0.370186139,0.248364282,0.133124394,0.128328157,0.042130306,-0.04197715,-0.124508316,-0.205721282,-0.285609866,-0.364224381,-0.441678691,-0.517979733,-0.592870969
GDR,NAF,0.583320277,0.607830725,0.606571491,0.616337455,0.608252657,0.585443429,0.574165709,0.591488362,0.615565452,0.621665929,0.600477254,0.5530354,0.492794617,0.429436117,0.361199399,0.285581275,0.203100903,0.186344829,0.10972912,0.028070689,-0.057255212,-0.1453027,-0.234890362,-0.324734709,-0.413838356,-0.501200575,-0.58504743
GDR,WAF,1.817740201,2.666513079,3.089863094,2.779566884,2.333054821,2.299892059,2.259385014,1.826623607,1.450944208,1.534013334,1.839283508,2.087964475,2.215526949,2.212854434,2.074211323,1.791778799,1.377114279,1.225346261,0.730688963,0.158232331,-0.474020415,-1.151937347,-1.86158205,-2.588575434,-3.320848711,-4.046184614,-4.743321749
GDR,EAF,0.284262599,0.455900246,0.580822418,0.591112178,0.546192395,0.512627565,0.499099909,0.502554592,0.527290632,0.576523552,0.652060156,0.747603091,0.842455651,0.909852021,0.909203497,0.822385546,0.677271736,0.630735546,0.460689676,0.260530923,0.037593998,-0.202472418,-0.454715223,-0.713877285,-0.975487213,-1.235072117,-1.485040926
GDR,SAF,0.507480038,0.448950897,0.397026206,0.367172097,0.352371185,0.359472178,0.371909948,0.373676035,0.359883285,0.329813418,0.290549715,0.249276137,0.209972234,0.174759048,0.142809375,0.113462068,0.08722393,0.098004694,0.083108712,0.069384046,0.056627822,0.044618906,0.033212538,0.022280369,0.011693576,0.00131395,-0.009044325
GDR,WEU,3.130238147,-0.239708062,-2.171814292,-2.738414501,-2.908733145,-2.917673259,-2.785643571,-2.53319083,-2.294565362,-2.160961856,-2.046004627,-1.87217766,-1.648869368,-1.376033336,-1.031829194,-0.612249583,-0.12097503,0.640797918,1.2649758,1.921019058,2.59984823,3.295610844,4.001204789,4.708832169,5.412552041,6.106365947,6.779087427
GDR,CEU,0.784797932,0.424050618,0.156333662,0.096887163,0.081697346,0.060472961,0.043281388,0.041786304,0.038566732,0.01838511,-0.009896366,-0.035028,-0.052815729,-0.059042834,-0.048839434,-0.022177466,0.017383469,0.099935405,0.161615936,0.22937024,0.30165581,0.377452467,0.45560156,0.534806746,0.614043247,0.69229225,0.767729279
GDR,TUR,0.435804857,0.333315034,0.223904598,0.190852629,0.164764639,0.148687972,0.146804625,0.158097623,0.166719863,0.160082425,0.142965306,0.122655842,0.103852331,0.088285377,0.072903516,0.058264072,0.049601303,0.082610761,0.091862655,0.104745146,0.120560629,0.138561755,0.158063959,0.178428483,0.199079169,0.219412706,0.23846706
GDR,UKR,0.404445792,0.351507131,0.339836902,0.361451507,0.379637348,0.365290719,0.341803639,0.330215847,0.314668196,0.280864044,0.239392415,0.201254449,0.166768993,0.134949763,0.106010174,0.079558155,0.054430292,0.053287812,0.034024261,0.014964453,-0.003931433,-0.022725215,-0.041381183,-0.059853613,-0.078128844,-0.096183137,-0.113920418
GDR,STAN,0.487080815,0.467276641,0.443035423,0.421780163,0.383163539,0.332550074,0.298467879,0.296203162,0.292190841,0.263301674,0.241689643,0.246836076,0.245221966,0.21646636,0.178291862,0.144573903,0.114816382,0.117215669,0.097473115,0.079180451,0.062014119,0.045697191,0.030044408,0.014850731,-7.74E-05,-0.014923625,-0.029951083
GDR,RUS,1.877965792,1.400771637,1.159468615,1.032728288,0.909257183,0.773008144,0.65482165,0.577596857,0.527319077,0.477610486,0.397902254,0.287402636,0.196194312,0.150560363,0.127999829,0.116374721,0.124679393,0.238400713,0.29575593,0.363727372,0.440051248,0.522690731,0.609464557,0.698223245,0.787131047,0.87426287,0.956295373
GDR,ME,2.006041274,1.603718661,1.321215636,1.336278207,1.394896069,1.410216969,1.416139095,1.44599204,1.458800197,1.413604433,1.321746087,1.206495267,1.090609821,0.98318038,0.865858746,0.730197161,0.590724144,0.651226155,0.558031675,0.461074877,0.36119495,0.258820427,0.154372852,0.048495218,-0.058290246,-0.165496293,-0.272180903
GDR,INDIA,2.777172114,3.381324014,3.798865799,4.155302135,4.502633429,4.926854531,5.339718037,5.652613474,5.847643142,5.893840068,5.720484192,5.309209973,4.75118737,4.120585345,3.412467085,2.632493241,1.825151056,1.529111554,0.828046312,0.117970357,-0.595746629,-1.31138176,-2.024412487,-2.729010583,-3.42157595,-4.098189486,-4.749763633
GDR,KOR,0.784584831,0.826725603,0.841570261,0.795194837,0.729116726,0.659667195,0.589381355,0.518967723,0.448454755,0.376970957,0.304913728,0.234538081,0.170548594,0.115833572,0.069670596,0.029913808,-0.005814855,-0.015030137,-0.041000858,-0.065261855,-0.088141558,-0.109851172,-0.130621831,-0.150737533,-0.170434033,-0.189944289,-0.209667187
GDR,CHN,11.39049996,10.84472638,9.308820399,8.610027931,7.77845818,6.816797514,5.801405866,4.810450322,3.821248219,2.800549242,1.819616324,0.975339644,0.356155066,-0.00874537,-0.168060395,-0.169956868,-0.044667633,0.478203816,0.817205074,1.216510367,1.662368271,2.144881763,2.652904828,3.174063628,3.698293382,4.215353117,4.706883455
GDR,SEAS,1.514095941,1.633471156,1.708472565,1.7522803,1.705383737,1.602789332,1.526430892,1.524283781,1.52257678,1.458750755,1.369308702,1.27953964,1.144243931,0.951560666,0.761809998,0.601928905,0.444061976,0.422337788,0.277085156,0.125399182,-0.03119841,-0.191195253,-0.352274097,-0.51222032,-0.669297936,-0.821665745,-0.966034898
GDR,INDO,1.635159855,1.683163943,1.656682806,1.658822983,1.617262837,1.49930763,1.373075077,1.296033746,1.239301461,1.163499073,1.051092402,0.903786953,0.749515889,0.605962292,0.465848146,0.323404389,0.180283367,0.134693468,0.012926808,-0.108900783,-0.230035669,-0.350364895,-0.469073151,-0.585137292,-0.697943704,-0.806863898,-0.910337343
GDR,JAP,1.064155126,-0.007751313,-0.568766335,-0.754767354,-0.82915391,-0.873565239,-0.880267727,-0.841530034,-0.793644538,-0.764823157,-0.73848236,-0.692782469,-0.614404555,-0.500550063,-0.360653942,-0.19769293,-0.006915881,0.241128767,0.473347986,0.719288159,0.975622902,1.239673457,1.508591464,1.779464925,2.049931629,2.317537386,2.577851166
GDR,OCE,0.388300171,0.06230642,-0.137936818,-0.147149115,-0.115602482,-0.111853239,-0.135897565,-0.16952648,-0.180918023,-0.158772994,-0.140420001,-0.144624585,-0.142458928,-0.117746598,-0.083061534,-0.045506981,-0.001755638,0.073425609,0.13149765,0.192505867,0.255730014,0.320521316,0.386199594,0.452103953,0.517691147,0.582385482,0.645132368
GDR,RSAS,0.417106008,0.537425803,0.660545399,0.77268315,0.888124896,1.019721025,1.173283099,1.34473584,1.500747953,1.611159666,1.679593897,1.711572204,1.699791366,1.638519396,1.522253694,1.343515161,1.101949553,1.025095997,0.741000735,0.4132522,0.051689774,-0.335966998,-0.741907631,-1.157924046,-1.577163452,-1.992776091,-2.393073039
GDR,RSAF,0.78760129,0.71666753,0.762106037,1.068346529,1.306175546,1.206681699,0.949149778,0.769380773,0.707104972,0.739000217,0.812968488,0.878326319,0.899395724,0.862723232,0.783316012,0.66870887,0.517759739,0.460336248,0.290718502,0.100562475,-0.10541202,-0.323350721,-0.549373428,-0.77948687,-1.010356416,-1.238511069,-1.457741832
